X_05%,X_68%,X_95%,Template
12321,19644,24709,0
12070,17511,19044,0
11449,23394,27810,0
11712,18196,28656,0
12414,19237,26344,0
12141,18012,29127,0
11870,17370,19117,0
12256,16290,27166,0
12226,23845,27202,0
11863,26188,28492,0
11639,17015,24616,0
12102,17359,18756,0
11081,18201,24550,0
16995,25006,26430,0
10620,23071,24765,0
11146,25398,28944,0
13807,28288,30736,0
13421,26380,27714,0
11975,18616,25731,0
11856,17751,25825,0
12053,16744,17737,0
10852,15521,22348,0
11328,21975,22860,0
11638,18179,20223,0
12013,18531,24990,0
11788,25147,28272,0
12003,19256,28983,0
12920,26437,27648,0
11871,17949,23725,0
11083,16062,22137,0
10899,18966,25810,0
11667,19448,26640,0
12055,25060,28159,0
11820,25534,27178,0
11321,21030,25968,0
10866,22512,24711,0
10444,16773,22170,0
11119,25047,28333,0
12168,17300,25905,0
12519,19107,26559,0
12668,17993,21406,0
12925,26632,27936,0
12569,24166,26197,0
12277,25728,28401,0
12845,26121,27225,0
12550,17318,18698,0
12017,16803,26746,0
11396,24466,26169,0
11004,24502,25866,0
11912,17665,24256,0
13337,16334,18023,0
12924,17431,21052,0
12635,17720,27229,0
12286,17110,18772,0
11976,17128,18442,0
11884,24874,25936,0
12661,16848,22437,0
12588,23991,28096,0
13475,18964,29116,0
13756,18943,22944,0
13135,25744,28462,0
12719,18103,28746,0
14861,24432,26869,0
12995,22953,25515,0
11969,15380,22549,0
11869,17126,25480,0
12195,24093,25543,0
11910,16911,25495,0
12919,19603,25573,0
11257,23443,24564,0
10394,20509,21895,0
10697,20449,21667,0
10384,23979,24612,0
10515,23295,24390,0
11223,24813,27483,0
11826,24280,25104,0
11841,16722,17359,0
11975,21243,23556,0
11582,22314,25597,0
12202,25396,26188,0
12961,23998,25716,0
11783,24960,27042,0
11606,23743,25773,0
10904,16028,24394,0
10949,15203,22758,0
10600,14360,16293,0
10762,23461,24042,0
10922,22822,25327,0
11446,22912,23793,0
10577,23298,24580,0
10396,15349,23443,0
9809,20659,22290,0
