X_05%,X_68%,X_95%,Template
10614,16283,39515,2
10656,22039,48390,2
10877,57211,75715,2
10361,22941,48993,2
10053,15185,27652,2
10814,17220,28336,2
10623,15970,23104,2
10910,67720,95286,2
10206,16727,32186,2
11684,70033,95364,2
11219,14974,16642,2
10908,14202,16719,2
10805,16356,24129,2
10836,55653,80135,2
10335,17315,31758,2
11095,16062,20520,2
10112,15347,23950,2
10085,13979,15507,2
9618,15712,36532,2
10044,16427,17964,2
11140,55964,87774,2
10213,23523,47388,2
10214,49149,73728,2
10526,16319,21440,2
10027,21451,41082,2
10122,14348,16669,2
10426,32074,65164,2
11404,16771,18537,2
11519,24621,51366,2
10544,41058,71185,2
10207,21546,41394,2
10474,14356,16058,2
10490,20448,40938,2
10292,16044,35438,2
10506,41512,67688,2
10747,16442,18413,2
10660,16167,18190,2
10313,16563,33486,2
10125,16000,28868,2
10942,25132,50347,2
10919,17216,20016,2
12209,23914,59400,2
12635,34120,69051,2
11356,39865,71132,2
12102,19088,26763,2
12479,18293,40242,2
11625,14886,24700,2
11279,25357,58747,2
11620,17032,19628,2
11374,16990,26700,2
10933,32088,56265,2
11279,17016,21898,2
10860,26732,52990,2
10984,16729,27480,2
10575,18192,31996,2
12175,33390,61712,2
12180,42685,69461,2
11735,17282,19301,2
11782,38565,67176,2
10856,15772,19530,2
10380,14916,21456,2
10671,26948,49087,2
10416,16253,18086,2
10854,16652,25102,2
11940,18255,29197,2
11538,17584,30768,2
11879,16603,17950,2
11566,17422,31010,2
11152,22146,51483,2
10496,16479,19043,2
12406,40857,75924,2
11228,16470,25558,2
10868,32172,56560,2
10693,15091,20502,2
10051,16315,25647,2
10572,17491,33608,2
11385,16811,26587,2
11922,52116,79376,2
12686,17997,38222,2
12018,16978,25284,2
10910,15521,16730,2
10829,15827,23670,2
11186,18875,44497,2
11389,17578,19892,2
13451,75704,101431,2
13800,18718,19794,2
12242,17480,25197,2
12121,17873,32870,2
13254,16860,19996,2
12704,19288,36992,2
12896,35172,63742,2
12758,19401,42432,2
12624,28578,63108,2
14427,19710,21027,2
14436,64851,85990,2
12500,39352,63707,2
12459,27066,53196,2
13632,18474,19872,2
13140,19720,44530,2
13321,35516,72684,2
12619,17827,18630,2
12018,17683,38665,2
12676,32174,65394,2
13586,44127,77460,2
14348,36816,65527,2
14124,19009,20426,2
14105,18968,21084,2
13838,18637,27423,2
14320,70803,100860,2
13361,26198,49287,2
12797,36200,71708,2
13354,18783,20045,2
14337,20449,34610,2
13884,43025,75116,2
14376,19157,47222,2
13382,33676,53952,2
13082,52990,83886,2
13388,18934,37082,2
13366,17684,25096,2
11909,50295,72508,2
12823,42467,75298,2
12067,17464,42557,2
13335,17267,38437,2
12655,17145,31015,2
11851,17490,18806,2
12175,25210,49665,2
12621,48135,84240,2
12296,17048,18247,2
11990,26445,51291,2
11739,38082,56600,2
11204,15074,21502,2
11950,18700,42400,2
13576,67098,95360,2
14747,22597,58056,2
14082,47007,72852,2
14581,70932,95084,2
12630,39160,59680,2
11228,15168,22138,2
11365,16702,41207,2
11203,39312,65328,2
11739,16919,36275,2
10515,21172,48897,2
11421,17933,26269,2
12494,60772,89160,2
12000,20025,46233,2
12208,17909,34866,2
11845,16561,32742,2
12399,17332,19210,2
11817,16419,24924,2
10790,60988,85728,2
10987,14733,16353,2
10755,15686,28717,2
10982,29758,58586,2
10978,16014,16491,2
10401,23626,54785,2
11089,16260,16815,2
11240,29656,52013,2
10896,51840,80278,2
10583,13940,15441,2
10517,16861,21100,2
10861,32024,65900,2
11173,17040,17768,2
12225,48186,82145,2
11675,16193,23245,2
11767,15211,22622,2
11197,14996,33437,2
11284,16620,32508,2
11296,40475,63096,2
11435,24271,45570,2
10905,41415,68884,2
12199,40455,72144,2
10897,14572,35017,2
10513,46332,74715,2
10773,49431,72031,2
10958,24732,56728,2
11349,42600,75024,2
11267,61600,89226,2
10955,66159,92838,2
10403,13987,26894,2
10132,39462,64430,2
9819,16280,32356,2
10278,15831,16171,2
10042,15740,30710,2
10270,15624,33735,2
10090,39510,63296,2
10538,48684,78254,2
9541,20428,40047,2
9834,15994,31270,2
10214,15491,15706,2
10044,30432,53508,2
10170,15734,37395,2
10099,15484,28822,2
9826,13452,13956,2
9592,13390,26262,2
9995,31472,60980,2
10057,15915,20218,2
10108,61712,92350,2
10644,17816,18418,2
11059,38935,69116,2
10362,13819,14353,2
10589,19572,33306,2
9639,23145,47490,2
9960,16570,26312,2
10481,17049,22716,2
10168,23938,54033,2
10493,16225,26644,2
10324,42144,62140,2
9751,13766,14345,2
9837,15835,21780,2
10119,16199,43803,2
10116,31320,57169,2
10111,17488,18150,2
11026,19430,40750,2
11542,16792,17250,2
10392,21688,47568,2
10078,16180,39657,2
10310,17768,32918,2
10584,18112,26064,2
11175,42390,71644,2
10761,19187,26905,2
12095,18492,28182,2
10926,15132,22900,2
10157,20014,49263,2
10641,18047,28033,2
10770,16240,16550,2
10184,48492,74731,2
10491,18339,36376,2
11079,15032,15877,2
11308,21207,34940,2
10565,41307,73988,2
11315,26923,56700,2
11023,16536,32712,2
10282,16077,24031,2
10236,48156,75744,2
